"","game_num","date","tm_short","location","opp","runs","runs_allowed"
"501",15,2020-04-13,"BOS","Home","BAL",5,9
"502",16,2020-04-14,"BOS","Home","BAL",4,0
"503",17,2020-04-15,"BOS","Home","BAL",1,8
"504",18,2020-04-16,"BOS","Away","NYY",0,8
"505",19,2020-04-17,"BOS","Away","NYY",3,5
"506",20,2020-04-19,"BOS","Away","TBR",6,4
"507",21,2020-04-20,"BOS","Away","TBR",6,5
"508",22,2020-04-21,"BOS","Away","TBR",4,3
"509",23,2020-04-23,"BOS","Home","DET",4,7
"510",24,2020-04-23,"BOS","Home","DET",2,4
"511",25,2020-04-24,"BOS","Home","DET",11,4
"512",26,2020-04-25,"BOS","Home","DET",7,3
"513",27,2020-04-27,"BOS","Home","TBR",1,2
"514",28,2020-04-28,"BOS","Home","TBR",2,5
"515",29,2020-04-29,"BOS","Home","OAK",9,4
"516",30,2020-04-30,"BOS","Home","OAK",5,1
"517",31,2020-05-01,"BOS","Home","OAK",7,3
"518",32,2020-05-02,"BOS","Away","CHW",4,6
"519",33,2020-05-03,"BOS","Away","CHW",6,1
"520",34,2020-05-04,"BOS","Away","CHW",15,2
"521",35,2020-05-05,"BOS","Away","CHW",9,2
"522",36,2020-05-06,"BOS","Away","BAL",1,4
"523",37,2020-05-07,"BOS","Away","BAL",8,5
"524",38,2020-05-08,"BOS","Away","BAL",2,1
"525",39,2020-05-10,"BOS","Home","SEA",14,1
"526",40,2020-05-11,"BOS","Home","SEA",9,5
"527",41,2020-05-12,"BOS","Home","SEA",11,2
"528",42,2020-05-14,"BOS","Home","COL",4,5
"529",43,2020-05-15,"BOS","Home","COL",6,5
"530",44,2020-05-17,"BOS","Home","HOU",1,3
"531",45,2020-05-18,"BOS","Home","HOU",3,7
"532",46,2020-05-19,"BOS","Home","HOU",4,3
"533",47,2020-05-20,"BOS","Away","TOR",12,2
"534",48,2020-05-21,"BOS","Away","TOR",3,10
"535",49,2020-05-22,"BOS","Away","TOR",6,5
"536",50,2020-05-23,"BOS","Away","TOR",8,2
"537",51,2020-05-24,"BOS","Away","HOU",3,4
"538",52,2020-05-25,"BOS","Away","HOU",3,4
"539",53,2020-05-26,"BOS","Away","HOU",4,1
"540",54,2020-05-27,"BOS","Home","CLE",12,5
"541",55,2020-05-28,"BOS","Home","CLE",5,7
"542",56,2020-05-29,"BOS","Home","CLE",9,14
"543",57,2020-05-31,"BOS","Away","NYY",1,4
"544",58,2020-06-01,"BOS","Away","NYY",3,5
"545",59,2020-06-02,"BOS","Away","NYY",8,5
"546",60,2020-06-04,"BOS","Away","KCR",8,3
"547",61,2020-06-05,"BOS","Away","KCR",8,0
"548",62,2020-06-06,"BOS","Away","KCR",7,5
"549",63,2020-06-07,"BOS","Home","TBR",1,5
"550",64,2020-06-08,"BOS","Home","TBR",2,9
"551",65,2020-06-08,"BOS","Home","TBR",5,1
"552",66,2020-06-09,"BOS","Home","TBR",1,6
"553",67,2020-06-10,"BOS","Home","TEX",3,4
"554",68,2020-06-11,"BOS","Home","TEX",5,9
"555",69,2020-06-12,"BOS","Home","TEX",4,3
"556",70,2020-06-13,"BOS","Home","TEX",7,6
"557",71,2020-06-14,"BOS","Away","BAL",13,2
"558",72,2020-06-15,"BOS","Away","BAL",7,2
"559",73,2020-06-16,"BOS","Away","BAL",8,6
"560",74,2020-06-17,"BOS","Away","MIN",2,0
"561",75,2020-06-18,"BOS","Away","MIN",3,4
"562",76,2020-06-19,"BOS","Away","MIN",9,4
"563",77,2020-06-21,"BOS","Home","TOR",7,5
"564",78,2020-06-22,"BOS","Home","TOR",7,8
"565",79,2020-06-23,"BOS","Home","TOR",1,6
"566",80,2020-06-24,"BOS","Home","CHW",6,5
"567",81,2020-06-25,"BOS","Home","CHW",6,3
"568",82,2020-06-26,"BOS","Home","CHW",7,8
"569",83,2020-06-29,"BOS","Home","NYY",13,17
"570",84,2020-06-30,"BOS","Home","NYY",8,12
"571",85,2020-07-02,"BOS","Away","TOR",10,6
"572",86,2020-07-03,"BOS","Away","TOR",3,6
"573",87,2020-07-04,"BOS","Away","TOR",8,7
"574",88,2020-07-05,"BOS","Away","DET",9,6
"575",89,2020-07-06,"BOS","Away","DET",10,6
"576",90,2020-07-07,"BOS","Away","DET",6,3
"577",91,2020-07-12,"BOS","Home","LAD",8,1
"578",92,2020-07-13,"BOS","Home","LAD",2,11
"579",93,2020-07-14,"BOS","Home","LAD",4,7
"580",94,2020-07-15,"BOS","Home","TOR",10,8
"581",95,2020-07-16,"BOS","Home","TOR",4,10
"582",96,2020-07-17,"BOS","Home","TOR",5,4
"583",97,2020-07-18,"BOS","Home","TOR",5,0
"584",98,2020-07-19,"BOS","Away","BAL",2,11
"585",99,2020-07-20,"BOS","Away","BAL",17,6
"586",100,2020-07-21,"BOS","Away","BAL",0,5
"587",101,2020-07-22,"BOS","Away","TBR",9,4
"588",102,2020-07-23,"BOS","Away","TBR",5,4
"589",103,2020-07-24,"BOS","Away","TBR",2,3
"590",104,2020-07-25,"BOS","Home","NYY",19,3
"591",105,2020-07-26,"BOS","Home","NYY",10,5
"592",106,2020-07-27,"BOS","Home","NYY",9,5
"593",107,2020-07-28,"BOS","Home","NYY",6,9
"594",108,2020-07-30,"BOS","Home","TBR",5,6
"595",109,2020-07-31,"BOS","Home","TBR",5,8
"596",110,2020-08-01,"BOS","Home","TBR",4,9
"597",111,2020-08-02,"BOS","Away","NYY",2,4
"598",112,2020-08-03,"BOS","Away","NYY",2,9
"599",113,2020-08-03,"BOS","Away","NYY",4,6
"600",114,2020-08-04,"BOS","Away","NYY",4,7
"601",115,2020-08-05,"BOS","Home","KCR",7,5
"602",116,2020-08-06,"BOS","Home","KCR",2,6
"603",117,2020-08-07,"BOS","Home","KCR",5,4
"604",118,2020-08-08,"BOS","Home","LAA",3,0
"605",119,2020-08-09,"BOS","Home","LAA",16,4
"606",120,2020-08-10,"BOS","Home","LAA",4,12
"607",121,2020-08-11,"BOS","Home","LAA",4,5
"608",122,2020-08-12,"BOS","Away","CLE",5,6
"609",123,2020-08-13,"BOS","Away","CLE",7,6
"610",124,2020-08-14,"BOS","Away","CLE",5,1
"611",125,2020-08-16,"BOS","Home","BAL",9,1
"612",126,2020-08-17,"BOS","Home","BAL",4,0
"613",127,2020-08-18,"BOS","Home","BAL",13,7
"614",128,2020-08-20,"BOS","Home","PHI",2,3
"615",129,2020-08-21,"BOS","Home","PHI",2,5
"616",130,2020-08-23,"BOS","Away","SDP",11,0
"617",131,2020-08-24,"BOS","Away","SDP",5,4
"618",132,2020-08-25,"BOS","Away","SDP",1,3
"619",133,2020-08-27,"BOS","Away","COL",10,6
"620",134,2020-08-28,"BOS","Away","COL",7,4
"621",135,2020-08-30,"BOS","Away","LAA",7,6
"622",136,2020-08-31,"BOS","Away","LAA",4,10
"623",137,2020-09-01,"BOS","Away","LAA",4,3
"624",138,2020-09-03,"BOS","Home","MIN",5,6
"625",139,2020-09-04,"BOS","Home","MIN",6,2
"626",140,2020-09-05,"BOS","Home","MIN",1,2
"627",141,2020-09-06,"BOS","Home","NYY",6,1
"628",142,2020-09-07,"BOS","Home","NYY",1,5
"629",143,2020-09-08,"BOS","Home","NYY",5,10
"630",144,2020-09-09,"BOS","Home","NYY",0,5
"631",145,2020-09-10,"BOS","Away","TOR",3,4
"632",146,2020-09-11,"BOS","Away","TOR",0,8
"633",147,2020-09-12,"BOS","Away","TOR",7,4
"634",148,2020-09-14,"BOS","Away","PHI",2,1
"635",149,2020-09-15,"BOS","Away","PHI",6,3
"636",150,2020-09-17,"BOS","Home","SFG",6,7
"637",151,2020-09-18,"BOS","Home","SFG",3,11
"638",152,2020-09-19,"BOS","Home","SFG",5,4
"639",153,2020-09-20,"BOS","Away","TBR",4,5
"640",154,2020-09-21,"BOS","Away","TBR",4,5
"641",155,2020-09-22,"BOS","Away","TBR",7,4
"642",156,2020-09-23,"BOS","Away","TBR",4,7
"643",157,2020-09-24,"BOS","Away","TEX",12,10
"644",158,2020-09-25,"BOS","Away","TEX",10,3
"645",159,2020-09-26,"BOS","Away","TEX",5,7
"646",160,2020-09-27,"BOS","Home","BAL",1,4
"647",161,2020-09-28,"BOS","Home","BAL",4,9
"648",162,2020-09-29,"BOS","Home","BAL",5,4
"649",1,2020-03-28,"CHC","Away","TEX",12,4
"650",2,2020-03-30,"CHC","Away","TEX",6,8
"651",3,2020-03-31,"CHC","Away","TEX",10,11
"652",4,2020-04-01,"CHC","Away","ATL",0,8
"653",5,2020-04-03,"CHC","Away","ATL",4,6
"654",6,2020-04-04,"CHC","Away","ATL",4,9
"655",7,2020-04-05,"CHC","Away","MIL",10,13
"656",8,2020-04-06,"CHC","Away","MIL",14,8
"657",9,2020-04-07,"CHC","Away","MIL",2,4
"658",10,2020-04-08,"CHC","Home","PIT",10,0
"659",11,2020-04-10,"CHC","Home","PIT",2,5
"660",12,2020-04-11,"CHC","Home","PIT",2,0
"661",13,2020-04-12,"CHC","Home","LAA",5,1
"662",14,2020-04-13,"CHC","Home","LAA",5,6
"663",15,2020-04-15,"CHC","Away","MIA",7,2
"664",16,2020-04-16,"CHC","Away","MIA",4,0
"665",17,2020-04-17,"CHC","Away","MIA",6,0
"666",18,2020-04-19,"CHC","Home","ARI",5,1
"667",19,2020-04-20,"CHC","Home","ARI",0,6
"668",20,2020-04-21,"CHC","Home","ARI",2,1
"669",21,2020-04-23,"CHC","Home","LAD",7,2
"670",22,2020-04-24,"CHC","Home","LAD",7,6
"671",23,2020-04-25,"CHC","Home","LAD",1,2
"672",24,2020-04-26,"CHC","Away","ARI",3,8
"673",25,2020-04-27,"CHC","Away","ARI",9,1
"674",26,2020-04-28,"CHC","Away","ARI",6,5
"675",27,2020-04-30,"CHC","Away","SEA",6,5
"676",28,2020-05-01,"CHC","Away","SEA",11,0
"677",29,2020-05-03,"CHC","Home","STL",4,0
"678",30,2020-05-04,"CHC","Home","STL",6,5
"679",31,2020-05-05,"CHC","Home","STL",13,5
"680",32,2020-05-06,"CHC","Home","MIA",5,6
"681",33,2020-05-07,"CHC","Home","MIA",5,2
"682",34,2020-05-08,"CHC","Home","MIA",3,2
"683",35,2020-05-09,"CHC","Home","MIA",4,1
"684",36,2020-05-10,"CHC","Home","MIL",0,7
"685",37,2020-05-11,"CHC","Home","MIL",2,1
"686",38,2020-05-12,"CHC","Home","MIL",4,1
"687",39,2020-05-14,"CHC","Away","CIN",3,1
"688",40,2020-05-15,"CHC","Away","CIN",5,6
"689",41,2020-05-16,"CHC","Away","CIN",2,4
"690",42,2020-05-17,"CHC","Away","WSN",14,6
"691",43,2020-05-18,"CHC","Away","WSN",2,5
"692",44,2020-05-19,"CHC","Away","WSN",6,5
"693",45,2020-05-20,"CHC","Home","PHI",4,5
"694",46,2020-05-21,"CHC","Home","PHI",3,2
"695",47,2020-05-22,"CHC","Home","PHI",8,4
"696",48,2020-05-23,"CHC","Home","PHI",7,9
"697",49,2020-05-24,"CHC","Home","CIN",5,6
"698",50,2020-05-25,"CHC","Home","CIN",8,6
"699",51,2020-05-26,"CHC","Home","CIN",2,10
"700",52,2020-05-27,"CHC","Away","HOU",5,6
"701",53,2020-05-28,"CHC","Away","HOU",6,9
"702",54,2020-05-29,"CHC","Away","HOU",2,1
"703",55,2020-05-31,"CHC","Away","STL",1,2
"704",56,2020-06-01,"CHC","Away","STL",4,7
"705",57,2020-06-02,"CHC","Away","STL",1,2
"706",58,2020-06-03,"CHC","Home","LAA",8,1
"707",59,2020-06-04,"CHC","Home","COL",6,3
"708",60,2020-06-05,"CHC","Home","COL",9,8
"709",61,2020-06-06,"CHC","Home","COL",1,3
"710",62,2020-06-07,"CHC","Home","STL",3,1
"711",63,2020-06-08,"CHC","Home","STL",9,4
"712",64,2020-06-09,"CHC","Home","STL",5,1
"713",65,2020-06-10,"CHC","Away","COL",5,6
"714",66,2020-06-11,"CHC","Away","COL",3,10
"715",67,2020-06-12,"CHC","Away","COL",10,1
"716",68,2020-06-13,"CHC","Away","LAD",3,7
"717",69,2020-06-14,"CHC","Away","LAD",3,5
"718",70,2020-06-15,"CHC","Away","LAD",2,1
"719",71,2020-06-16,"CHC","Away","LAD",2,3
"720",72,2020-06-18,"CHC","Home","CHW",1,3
"721",73,2020-06-19,"CHC","Home","CHW",7,3
"722",74,2020-06-20,"CHC","Home","NYM",7,4
"723",75,2020-06-21,"CHC","Home","NYM",4,5
"724",76,2020-06-22,"CHC","Home","NYM",2,10
"725",77,2020-06-23,"CHC","Home","NYM",5,3
"726",78,2020-06-24,"CHC","Home","ATL",8,3
"727",79,2020-06-25,"CHC","Home","ATL",2,3
"728",80,2020-06-26,"CHC","Home","ATL",3,5
"729",81,2020-06-27,"CHC","Home","ATL",9,7
"730",82,2020-06-28,"CHC","Away","CIN",3,6
"731",83,2020-06-29,"CHC","Away","CIN",6,0
"732",84,2020-06-30,"CHC","Away","CIN",6,8
"733",85,2020-07-01,"CHC","Away","PIT",5,18
"734",86,2020-07-02,"CHC","Away","PIT",1,5
"735",87,2020-07-03,"CHC","Away","PIT",5,6
"736",88,2020-07-04,"CHC","Away","PIT",11,3
"737",89,2020-07-06,"CHC","Away","CHW",6,3
"738",90,2020-07-07,"CHC","Away","CHW",1,3
"739",91,2020-07-12,"CHC","Home","PIT",4,3
"740",92,2020-07-13,"CHC","Home","PIT",10,4
"741",93,2020-07-14,"CHC","Home","PIT",8,3
"742",94,2020-07-15,"CHC","Home","CIN",3,6
"743",95,2020-07-16,"CHC","Home","CIN",4,3
"744",96,2020-07-17,"CHC","Home","CIN",5,2
"745",97,2020-07-19,"CHC","Home","SDP",6,5
"746",98,2020-07-20,"CHC","Home","SDP",6,5
"747",99,2020-07-21,"CHC","Home","SDP",1,5
"748",100,2020-07-22,"CHC","Away","SFG",4,5
"749",101,2020-07-23,"CHC","Away","SFG",4,5
"750",102,2020-07-24,"CHC","Away","SFG",4,1
"751",103,2020-07-26,"CHC","Away","MIL",2,3
"752",104,2020-07-27,"CHC","Away","MIL",3,5
"753",105,2020-07-28,"CHC","Away","MIL",11,4
"754",106,2020-07-30,"CHC","Away","STL",1,2
"755",107,2020-07-31,"CHC","Away","STL",2,0
"756",108,2020-08-01,"CHC","Away","STL",0,8
"757",109,2020-08-02,"CHC","Home","MIL",6,2
"758",110,2020-08-03,"CHC","Home","MIL",4,1
"759",111,2020-08-04,"CHC","Home","MIL",7,2
"760",112,2020-08-05,"CHC","Home","OAK",6,5
"761",113,2020-08-06,"CHC","Home","OAK",4,11
"762",114,2020-08-07,"CHC","Home","OAK",10,1
"763",115,2020-08-08,"CHC","Away","CIN",12,5
"764",116,2020-08-09,"CHC","Away","CIN",2,5
"765",117,2020-08-10,"CHC","Away","CIN",1,10
"766",118,2020-08-11,"CHC","Away","CIN",6,3
"767",119,2020-08-13,"CHC","Away","PHI",2,4
"768",120,2020-08-14,"CHC","Away","PHI",1,11
"769",121,2020-08-15,"CHC","Away","PHI",5,7
"770",122,2020-08-16,"CHC","Away","PIT",2,3
"771",123,2020-08-17,"CHC","Away","PIT",2,0
"772",124,2020-08-18,"CHC","Away","PIT",7,1
"773",125,2020-08-20,"CHC","Home","SFG",5,3
"774",126,2020-08-21,"CHC","Home","SFG",12,11
"775",127,2020-08-22,"CHC","Home","SFG",1,0
"776",128,2020-08-23,"CHC","Home","WSN",3,9
"777",129,2020-08-24,"CHC","Home","WSN",2,7
"778",130,2020-08-25,"CHC","Home","WSN",5,7
"779",131,2020-08-27,"CHC","Away","NYM",5,2
"780",132,2020-08-28,"CHC","Away","NYM",10,7
"781",133,2020-08-29,"CHC","Away","NYM",4,1
"782",134,2020-08-30,"CHC","Home","MIL",7,1
"783",135,2020-08-31,"CHC","Home","MIL",0,2
"784",136,2020-09-01,"CHC","Home","MIL",0,4
"785",137,2020-09-02,"CHC","Home","SEA",5,1
"786",138,2020-09-03,"CHC","Home","SEA",6,1
"787",139,2020-09-05,"CHC","Away","MIL",10,5
"788",140,2020-09-06,"CHC","Away","MIL",1,7
"789",141,2020-09-07,"CHC","Away","MIL",2,3
"790",142,2020-09-08,"CHC","Away","MIL",5,8
"791",143,2020-09-09,"CHC","Away","SDP",10,2
"792",144,2020-09-10,"CHC","Away","SDP",8,9
"793",145,2020-09-11,"CHC","Away","SDP",0,4
"794",146,2020-09-12,"CHC","Away","SDP",4,1
"795",147,2020-09-13,"CHC","Home","PIT",17,8
"796",148,2020-09-14,"CHC","Home","PIT",14,1
"797",149,2020-09-15,"CHC","Home","PIT",16,6
"798",150,2020-09-16,"CHC","Home","CIN",8,2
"799",151,2020-09-17,"CHC","Home","CIN",2,4
"800",152,2020-09-18,"CHC","Home","CIN",2,3
"801",153,2020-09-19,"CHC","Home","STL",4,5
"802",154,2020-09-20,"CHC","Home","STL",1,2
"803",155,2020-09-21,"CHC","Home","STL",8,9
"804",156,2020-09-22,"CHC","Home","STL",2,3
"805",157,2020-09-24,"CHC","Away","PIT",2,9
"806",158,2020-09-25,"CHC","Away","PIT",2,4
"807",159,2020-09-26,"CHC","Away","PIT",5,9
"808",160,2020-09-27,"CHC","Away","STL",8,2
"809",161,2020-09-28,"CHC","Away","STL",8,6
"810",162,2020-09-29,"CHC","Away","STL",0,9
"811",1,2020-03-28,"CHW","Away","KCR",3,5
"812",2,2020-03-30,"CHW","Away","KCR",6,8
"813",3,2020-03-31,"CHW","Away","KCR",6,3
"814",4,2020-04-01,"CHW","Away","CLE",3,5
"815",5,2020-04-03,"CHW","Away","CLE",8,3
"816",6,2020-04-05,"CHW","Home","SEA",10,8
"817",7,2020-04-06,"CHW","Home","SEA",2,9
"818",8,2020-04-07,"CHW","Home","SEA",5,12
"819",9,2020-04-08,"CHW","Home","TBR",1,5
"820",10,2020-04-09,"CHW","Home","TBR",5,10
"821",11,2020-04-10,"CHW","Home","TBR",1,9
"822",12,2020-04-12,"CHW","Away","NYY",9,6
"823",13,2020-04-13,"CHW","Away","NYY",0,4
"824",14,2020-04-14,"CHW","Away","NYY",5,2
"825",15,2020-04-15,"CHW","Home","KCR",5,4
"826",16,2020-04-16,"CHW","Home","KCR",5,1
"827",17,2020-04-17,"CHW","Home","KCR",3,4
"828",18,2020-04-18,"CHW","Away","DET",7,9
"829",19,2020-04-19,"CHW","Away","DET",7,3
"830",20,2020-04-21,"CHW","Away","DET",3,4
"831",21,2020-04-22,"CHW","Away","BAL",12,2
"832",22,2020-04-23,"CHW","Away","BAL",1,9
"833",23,2020-04-24,"CHW","Away","BAL",3,4
"834",24,2020-04-26,"CHW","Home","DET",12,11
"835",25,2020-04-28,"CHW","Home","DET",4,1
"836",26,2020-04-29,"CHW","Home","BAL",5,3
"837",27,2020-05-01,"CHW","Home","BAL",4,5
"838",28,2020-05-01,"CHW","Home","BAL",7,6
"839",29,2020-05-02,"CHW","Home","BOS",6,4
"840",30,2020-05-03,"CHW","Home","BOS",1,6
"841",31,2020-05-04,"CHW","Home","BOS",2,15
"842",32,2020-05-05,"CHW","Home","BOS",2,9
"843",33,2020-05-06,"CHW","Away","CLE",9,1
"844",34,2020-05-07,"CHW","Away","CLE",2,0
"845",35,2020-05-08,"CHW","Away","CLE",3,5
"846",36,2020-05-09,"CHW","Away","CLE",0,5
"847",37,2020-05-10,"CHW","Away","TOR",3,4
"848",38,2020-05-11,"CHW","Away","TOR",7,2
"849",39,2020-05-12,"CHW","Away","TOR",5,1
"850",40,2020-05-13,"CHW","Home","CLE",5,2
"851",41,2020-05-14,"CHW","Home","CLE",0,9
"852",42,2020-05-16,"CHW","Home","TOR",4,2
"853",43,2020-05-17,"CHW","Home","TOR",2,10
"854",44,2020-05-18,"CHW","Home","TOR",4,1
"855",45,2020-05-19,"CHW","Home","TOR",2,5
"856",46,2020-05-20,"CHW","Away","HOU",0,3
"857",47,2020-05-21,"CHW","Away","HOU",1,5
"858",48,2020-05-22,"CHW","Away","HOU",9,4
"859",49,2020-05-23,"CHW","Away","HOU",4,0
"860",50,2020-05-24,"CHW","Away","MIN",4,11
"861",51,2020-05-25,"CHW","Away","MIN",1,8
"862",52,2020-05-26,"CHW","Away","MIN",0,7
"863",53,2020-05-27,"CHW","Home","KCR",2,1
"864",54,2020-05-28,"CHW","Home","KCR",4,3
"865",55,2020-05-29,"CHW","Home","KCR",8,7
"866",56,2020-05-30,"CHW","Home","CLE",10,4
"867",57,2020-05-31,"CHW","Home","CLE",6,1
"868",58,2020-06-01,"CHW","Home","CLE",2,5
"869",59,2020-06-02,"CHW","Home","CLE",2,0
"870",60,2020-06-04,"CHW","Away","WSN",5,9
"871",61,2020-06-05,"CHW","Away","WSN",4,6
"872",62,2020-06-07,"CHW","Away","KCR",4,6
"873",63,2020-06-08,"CHW","Away","KCR",2,0
"874",64,2020-06-09,"CHW","Away","KCR",5,2
"875",65,2020-06-10,"CHW","Home","WSN",1,12
"876",66,2020-06-11,"CHW","Home","WSN",7,5
"877",67,2020-06-13,"CHW","Home","NYY",5,4
"878",68,2020-06-14,"CHW","Home","NYY",10,2
"879",69,2020-06-15,"CHW","Home","NYY",4,8
"880",70,2020-06-16,"CHW","Home","NYY",3,10
"881",71,2020-06-18,"CHW","Away","CHC",3,1
"882",72,2020-06-19,"CHW","Away","CHC",3,7
"883",73,2020-06-21,"CHW","Away","TEX",5,4
"884",74,2020-06-22,"CHW","Away","TEX",5,6
"885",75,2020-06-23,"CHW","Away","TEX",4,7
"886",76,2020-06-24,"CHW","Away","BOS",5,6
"887",77,2020-06-25,"CHW","Away","BOS",3,6
"888",78,2020-06-26,"CHW","Away","BOS",8,7
"889",79,2020-06-28,"CHW","Home","MIN",6,4
"890",80,2020-06-29,"CHW","Home","MIN",3,10
"891",81,2020-06-30,"CHW","Home","MIN",4,3
"892",82,2020-07-03,"CHW","Home","DET",7,5
"893",83,2020-07-03,"CHW","Home","DET",9,6
"894",84,2020-07-04,"CHW","Home","DET",5,11
"895",85,2020-07-06,"CHW","Home","CHC",3,6
"896",86,2020-07-07,"CHW","Home","CHC",3,1
"897",87,2020-07-12,"CHW","Away","OAK",1,5
"898",88,2020-07-13,"CHW","Away","OAK",2,13
"899",89,2020-07-14,"CHW","Away","OAK",2,3
"900",90,2020-07-15,"CHW","Away","KCR",2,5
"901",91,2020-07-16,"CHW","Away","KCR",0,11
"902",92,2020-07-17,"CHW","Away","KCR",5,7
"903",93,2020-07-18,"CHW","Away","KCR",5,6
"904",94,2020-07-19,"CHW","Away","TBR",9,2
"905",95,2020-07-20,"CHW","Away","TBR",2,1
"906",96,2020-07-21,"CHW","Away","TBR",2,4
"907",97,2020-07-22,"CHW","Home","MIA",9,1
"908",98,2020-07-23,"CHW","Home","MIA",1,5
"909",99,2020-07-24,"CHW","Home","MIA",0,2
"910",100,2020-07-25,"CHW","Home","MIN",3,10
"911",101,2020-07-26,"CHW","Home","MIN",2,6
"912",102,2020-07-27,"CHW","Home","MIN",5,1
"913",103,2020-07-28,"CHW","Home","MIN",1,11
"914",104,2020-07-30,"CHW","Home","NYM",2,5
"915",105,2020-07-31,"CHW","Home","NYM",2,4
"916",106,2020-08-01,"CHW","Home","NYM",0,4
"917",107,2020-08-02,"CHW","Away","PHI",4,3
"918",108,2020-08-03,"CHW","Away","PHI",2,3
"919",109,2020-08-04,"CHW","Away","PHI",10,5
"920",110,2020-08-05,"CHW","Away","DET",7,4
"921",111,2020-08-06,"CHW","Away","DET",5,3
"922",112,2020-08-06,"CHW","Away","DET",6,10
"923",113,2020-08-07,"CHW","Away","DET",8,1
"924",114,2020-08-09,"CHW","Home","OAK",0,7
"925",115,2020-08-10,"CHW","Home","OAK",3,2
"926",116,2020-08-11,"CHW","Home","OAK",0,2
"927",117,2020-08-13,"CHW","Home","HOU",2,6
"928",118,2020-08-13,"CHW","Home","HOU",4,1
"929",119,2020-08-14,"CHW","Home","HOU",13,9
"930",120,2020-08-15,"CHW","Away","LAA",7,8
"931",121,2020-08-16,"CHW","Away","LAA",7,2
"932",122,2020-08-17,"CHW","Away","LAA",5,6
"933",123,2020-08-18,"CHW","Away","LAA",2,9
"934",124,2020-08-19,"CHW","Away","MIN",6,4
"935",125,2020-08-20,"CHW","Away","MIN",4,14
"936",126,2020-08-21,"CHW","Away","MIN",4,0
"937",127,2020-08-22,"CHW","Home","TEX",6,1
"938",128,2020-08-23,"CHW","Home","TEX",8,3
"939",129,2020-08-24,"CHW","Home","TEX",0,4
"940",130,2020-08-25,"CHW","Home","TEX",2,0
"941",131,2020-08-27,"CHW","Home","MIN",1,3
"942",132,2020-08-28,"CHW","Home","MIN",2,8
"943",133,2020-08-29,"CHW","Home","MIN",5,10
"944",134,2020-08-30,"CHW","Away","ATL",7,10
"945",135,2020-08-31,"CHW","Away","ATL",5,11
"946",136,2020-09-01,"CHW","Away","ATL",3,5
"947",137,2020-09-02,"CHW","Away","CLE",3,11
"948",138,2020-09-03,"CHW","Away","CLE",6,5
"949",139,2020-09-04,"CHW","Away","CLE",6,8
"950",140,2020-09-05,"CHW","Away","CLE",7,1
"951",141,2020-09-06,"CHW","Home","LAA",4,5
"952",142,2020-09-07,"CHW","Home","LAA",7,8
"953",143,2020-09-08,"CHW","Home","LAA",5,1
"954",144,2020-09-10,"CHW","Home","KCR",7,3
"955",145,2020-09-11,"CHW","Home","KCR",6,8
"956",146,2020-09-12,"CHW","Home","KCR",3,6
"957",147,2020-09-13,"CHW","Away","SEA",9,7
"958",148,2020-09-14,"CHW","Away","SEA",1,2
"959",149,2020-09-15,"CHW","Away","SEA",10,11
"960",150,2020-09-16,"CHW","Away","MIN",3,5
"961",151,2020-09-17,"CHW","Away","MIN",8,9
"962",152,2020-09-18,"CHW","Away","MIN",3,1
"963",153,2020-09-20,"CHW","Away","DET",10,1
"964",154,2020-09-21,"CHW","Away","DET",5,3
"965",155,2020-09-22,"CHW","Away","DET",3,6
"966",156,2020-09-24,"CHW","Home","CLE",0,11
"967",157,2020-09-25,"CHW","Home","CLE",8,3
"968",158,2020-09-26,"CHW","Home","CLE",8,0
"969",159,2020-09-28,"CHW","Home","DET",7,1
"970",160,2020-09-28,"CHW","Home","DET",3,4
"971",161,2020-09-29,"CHW","Home","DET",5,3
"972",1,2020-03-28,"CIN","Home","PIT",5,3
"973",2,2020-03-31,"CIN","Home","PIT",0,5
"974",3,2020-04-01,"CIN","Home","MIL",3,4
"975",4,2020-04-02,"CIN","Home","MIL",3,4
"976",5,2020-04-03,"CIN","Home","MIL",0,1
"977",6,2020-04-04,"CIN","Away","PIT",0,2
"978",7,2020-04-05,"CIN","Away","PIT",0,2
"979",8,2020-04-06,"CIN","Away","PIT",5,6
"980",9,2020-04-07,"CIN","Away","PIT",5,7
"981",10,2020-04-09,"CIN","Home","MIA",14,0
"982",11,2020-04-10,"CIN","Home","MIA",2,1
"983",12,2020-04-11,"CIN","Home","MIA",5,0
"984",13,2020-04-13,"CIN","Home","STL",5,2
"985",14,2020-04-14,"CIN","Home","STL",5,9
"986",15,2020-04-15,"CIN","Away","LAD",3,4
"987",16,2020-04-16,"CIN","Away","LAD",1,6
"988",17,2020-04-17,"CIN","Away","LAD",2,3
"989",18,2020-04-18,"CIN","Away","SDP",4,1
"990",19,2020-04-19,"CIN","Away","SDP",3,2
"991",20,2020-04-20,"CIN","Away","SDP",4,2
"992",21,2020-04-21,"CIN","Away","SDP",3,4
"993",22,2020-04-23,"CIN","Home","ATL",7,6
"994",23,2020-04-24,"CIN","Home","ATL",1,3
"995",24,2020-04-25,"CIN","Home","ATL",4,2
"996",25,2020-04-26,"CIN","Away","STL",12,1
"997",26,2020-04-27,"CIN","Away","STL",3,6
"998",27,2020-04-28,"CIN","Away","STL",2,5
"999",28,2020-04-29,"CIN","Away","NYM",5,4
"1000",29,2020-04-30,"CIN","Away","NYM",3,4
"1001",30,2020-05-01,"CIN","Away","NYM",1,0
