"","Tm","year","num_batters","BatAge","R.G","G","PA","AB","R","H","B2","B3","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS_plus","TB","GDP","HBP","SH","SF","IBB","LOB","playoffs"
"285","BOS",1986,38,30.6,4.93,161,38.8509316770186,34.1490683229814,4.93167701863354,9.24223602484472,1.98757763975155,0.130434782608696,0.894409937888199,4.67080745341615,0.254658385093168,0.211180124223602,3.69565217391304,4.39130434782609,0.271,0.346,0.415,0.761,107,14.1739130434783,0.881987577639752,0.409937888198758,0.273291925465839,0.322981366459627,0.347826086956522,7.53416149068323,TRUE
"286","CAL",1986,38,31.7,4.85,162,38.8703703703704,33.537037037037,4.85185185185185,8.56172839506173,1.45679012345679,0.222222222222222,1.03086419753086,4.58641975308642,0.672839506172839,0.259259259259259,4.14197530864198,5.30864197530864,0.255,0.338,0.404,0.742,103,13.5555555555556,0.827160493827161,0.246913580246914,0.561728395061728,0.376543209876543,0.277777777777778,7.2962962962963,TRUE
"287","CHC",1986,39,29.7,4.25,160,38.29375,34.36875,4.25,8.80625,1.6125,0.16875,0.96875,3.9875,0.825,0.3875,3.175,6.0375,0.256,0.318,0.398,0.716,91,13.6625,0.70625,0.09375,0.3375,0.31875,0.35,6.79375,FALSE
"288","CHW",1986,47,27.3,3.98,162,37.2222222222222,33.3703703703704,3.97530864197531,8.24074074074074,1.21604938271605,0.209876543209877,0.746913580246914,3.73456790123457,0.709876543209877,0.333333333333333,3.00617283950617,5.80246913580247,0.247,0.31,0.363,0.673,80,12.1172839506173,0.759259259259259,0.209876543209877,0.308641975308642,0.327160493827161,0.179012345679012,6.39506172839506,FALSE
"289","CIN",1986,34,30.8,4.52,162,38.5555555555556,34.1728395061728,4.51851851851852,8.66666666666667,1.46296296296296,0.216049382716049,0.888888888888889,4.1358024691358,1.09259259259259,0.327160493827161,3.61728395061728,5.67901234567901,0.254,0.325,0.387,0.712,93,13.2283950617284,0.783950617283951,0.111111111111111,0.401234567901235,0.253086419753086,0.339506172839506,6.96913580246914,FALSE
"290","CLE",1986,36,27.4,5.1,163,38.5766871165644,34.9815950920245,5.09815950920245,9.93865030674847,1.65644171779141,0.276073619631902,0.96319018404908,4.75460122699386,0.865030674846626,0.331288343558282,2.79754601226994,5.79141104294479,0.284,0.337,0.43,0.767,109,15.0368098159509,0.791411042944785,0.147239263803681,0.343558282208589,0.300613496932515,0.159509202453988,6.88343558282209,FALSE
"291","DET",1986,40,30.5,4.93,162,38.6975308641975,34.0246913580247,4.92592592592593,8.9320987654321,1.44444444444444,0.185185185185185,1.22222222222222,4.6358024691358,0.851851851851852,0.358024691358025,3.78395061728395,5.46296296296296,0.263,0.338,0.424,0.762,107,14.4135802469136,0.611111111111111,0.265432098765432,0.320987654320988,0.302469135802469,0.216049382716049,7.18518518518519,FALSE
"292","HOU",1986,40,29.9,4.04,162,37.6234567901235,33.5864197530864,4.03703703703704,8.5679012345679,1.50617283950617,0.197530864197531,0.771604938271605,3.78395061728395,1.00617283950617,0.462962962962963,3.30864197530864,5.65432098765432,0.255,0.322,0.381,0.703,96,12.783950617284,0.777777777777778,0.148148148148148,0.327160493827161,0.253086419753086,0.481481481481481,6.87037037037037,TRUE
"293","KCR",1986,36,30.9,4.04,162,37.8271604938272,34.3271604938272,4.03703703703704,8.66049382716049,1.62962962962963,0.277777777777778,0.845679012345679,3.81481481481481,0.598765432098765,0.283950617283951,2.92592592592593,5.67283950617284,0.252,0.313,0.39,0.703,90,13.3827160493827,0.623456790123457,0.222222222222222,0.148148148148148,0.203703703703704,0.246913580246914,7.04938271604938,FALSE
"294","LAD",1986,38,28,3.94,162,37.6604938271605,33.7716049382716,3.93827160493827,8.47530864197531,1.4320987654321,0.0864197530864197,0.802469135802469,3.69753086419753,0.95679012345679,0.41358024691358,2.95061728395062,5.96296296296296,0.251,0.313,0.37,0.683,94,12.4876543209877,0.672839506172839,0.197530864197531,0.5,0.240740740740741,0.358024691358025,6.68518518518519,FALSE
"295","MIL",1986,39,29.2,4.14,161,38.0496894409938,33.9192546583851,4.14285714285714,8.65217391304348,1.58385093167702,0.236024844720497,0.788819875776398,3.88198757763975,0.62111801242236,0.31055900621118,3.29192546583851,6.12422360248447,0.255,0.321,0.385,0.707,90,13.0745341614907,0.757763975155279,0.167701863354037,0.329192546583851,0.329192546583851,0.161490683229814,7.09937888198758,FALSE
"296","MIN",1986,38,26.8,4.57,162,37.9691358024691,34.141975308642,4.57407407407407,8.92592592592593,1.58641975308642,0.240740740740741,1.20987654320988,4.32098765432099,0.5,0.376543209876543,3.09259259259259,6.03086419753086,0.261,0.325,0.428,0.753,103,14.6234567901235,0.759259259259259,0.228395061728395,0.271604938271605,0.234567901234568,0.203703703703704,6.70987654320988,FALSE
"297","MON",1986,43,27.4,3.96,161,38.3478260869565,34.2111801242236,3.95652173913043,8.70186335403727,1.58385093167702,0.31055900621118,0.683229813664596,3.73913043478261,1.19875776397516,0.590062111801242,3.33540372670807,6.31055900621118,0.254,0.322,0.379,0.701,93,12.9565217391304,0.701863354037267,0.204968944099379,0.329192546583851,0.260869565217391,0.447204968944099,7.06211180124224,FALSE
"298","NYM",1986,36,28,4.83,162,39.1913580246914,34.3086419753086,4.83333333333333,9.02469135802469,1.61111111111111,0.191358024691358,0.91358024691358,4.50617283950617,0.728395061728395,0.296296296296296,3.89506172839506,5.97530864197531,0.263,0.339,0.401,0.74,106,13.7592592592593,0.753086419753086,0.191358024691358,0.462962962962963,0.327160493827161,0.419753086419753,7.35802469135802,TRUE
"299","NYY",1986,43,29.2,4.92,162,39.0432098765432,34.3827160493827,4.91975308641975,9.33333333333333,1.69753086419753,0.141975308641975,1.16049382716049,4.59876543209877,0.858024691358025,0.296296296296296,3.98148148148148,5.62345679012346,0.271,0.347,0.43,0.778,112,14.7962962962963,0.876543209876543,0.172839506172839,0.222222222222222,0.283950617283951,0.320987654320988,7.51234567901235,FALSE
"300","OAK",1986,44,28.6,4.51,162,37.820987654321,33.5493827160494,4.51234567901235,8.45679012345679,1.31481481481481,0.154320987654321,1.00617283950617,4.21604938271605,0.858024691358025,0.376543209876543,3.41358024691358,6.0679012345679,0.252,0.322,0.39,0.712,100,13.0987654320988,0.648148148148148,0.197530864197531,0.345679012345679,0.314814814814815,0.148148148148148,6.70987654320988,FALSE
"301","PHI",1986,42,27.8,4.59,161,38.6894409937888,34.055900621118,4.59006211180124,8.60869565217391,1.65217391304348,0.242236024844721,0.956521739130435,4.32298136645963,0.950310559006211,0.366459627329193,3.6583850931677,7.16770186335404,0.253,0.327,0.4,0.727,98,13.6149068322981,0.608695652173913,0.248447204968944,0.409937888198758,0.316770186335404,0.434782608695652,7.14906832298137,FALSE
"302","PIT",1986,39,27.2,4.09,162,38.0493827160494,33.679012345679,4.09259259259259,8.4320987654321,1.68518518518519,0.203703703703704,0.685185185185185,3.81481481481481,0.938271604938272,0.518518518518518,3.51234567901235,5.73456790123457,0.25,0.321,0.374,0.695,90,12.5802469135802,0.814814814814815,0.123456790123457,0.419753086419753,0.271604938271605,0.339506172839506,6.79012345679012,FALSE
"303","SDP",1986,39,29.2,4.05,162,37.7654320987654,34.0432098765432,4.04938271604938,8.90123456790123,1.47530864197531,0.154320987654321,0.839506172839506,3.88271604938272,0.592592592592593,0.419753086419753,2.98765432098765,5.66049382716049,0.261,0.321,0.388,0.709,97,13.2037037037037,0.802469135802469,0.111111111111111,0.407407407407407,0.216049382716049,0.45679012345679,6.78395061728395,FALSE
"304","SEA",1986,40,26.6,4.43,162,38.1913580246914,33.9382716049383,4.4320987654321,8.59259259259259,1.5,0.253086419753086,0.975308641975309,4.2037037037037,0.574074074074074,0.469135802469136,3.53086419753086,7.08641975308642,0.253,0.326,0.399,0.724,97,13.5246913580247,0.771604938271605,0.209876543209877,0.320987654320988,0.179012345679012,0.234567901234568,6.81481481481481,FALSE
"305","SFG",1986,40,26.9,4.31,162,38.3456790123457,33.9567901234568,4.30864197530864,8.60493827160494,1.66049382716049,0.179012345679012,0.703703703703704,3.9320987654321,0.91358024691358,0.574074074074074,3.30864197530864,6.70987654320988,0.253,0.322,0.375,0.697,97,12.7345679012346,0.512345679012346,0.228395061728395,0.623456790123457,0.209876543209877,0.530864197530864,6.98765432098765,FALSE
"306","STL",1986,38,27.4,3.73,161,38.0248447204969,33.4037267080745,3.73291925465838,7.88819875776398,1.3416149068323,0.298136645962733,0.360248447204969,3.41614906832298,1.62732919254658,0.484472049689441,3.52795031055901,5.62111801242236,0.236,0.309,0.327,0.636,76,10.9068322981366,0.515527950310559,0.124223602484472,0.670807453416149,0.285714285714286,0.428571428571429,7.01242236024845,FALSE
"307","TEX",1986,37,27.3,4.76,162,37.9506172839506,34.1296296296296,4.75925925925926,9.12962962962963,1.53086419753086,0.265432098765432,1.1358024691358,4.47530864197531,0.635802469135803,0.524691358024691,3.15432098765432,6.71604938271605,0.267,0.331,0.428,0.759,104,14.5987654320988,0.820987654320988,0.216049382716049,0.191358024691358,0.259259259259259,0.203703703703704,6.40740740740741,FALSE
"308","TOR",1986,36,28.4,4.96,163,38.760736196319,35.0674846625767,4.96319018404908,9.4478527607362,1.74846625766871,0.214723926380368,1.11042944785276,4.70552147239264,0.674846625766871,0.361963190184049,3.04294478527607,5.20245398773006,0.269,0.329,0.427,0.755,102,14.9570552147239,0.748466257668712,0.202453987730061,0.147239263803681,0.300613496932515,0.141104294478528,6.74233128834356,FALSE
"309","ATL",1987,41,29.6,4.64,161,38.6770186335404,33.7142857142857,4.63975155279503,8.70186335403727,1.7639751552795,0.149068322981366,0.944099378881988,4.32298136645963,0.838509316770186,0.422360248447205,3.98136645962733,5.18012422360248,0.258,0.339,0.403,0.742,93,13.5962732919255,0.826086956521739,0.236024844720497,0.53416149068323,0.211180124223602,0.509316770186335,7.27950310559006,FALSE
"310","BAL",1987,41,30.2,4.5,162,38.179012345679,34.4197530864198,4.5,8.87037037037037,1.35185185185185,0.123456790123457,1.30246913580247,4.32716049382716,0.425925925925926,0.277777777777778,3.23456790123457,5.7962962962963,0.258,0.322,0.418,0.74,97,14.3765432098765,0.858024691358025,0.135802469135802,0.191358024691358,0.197530864197531,0.179012345679012,6.81481481481481,FALSE
"311","BOS",1987,35,28.8,5.2,162,39.2530864197531,34.4814814814815,5.19753086419753,9.59259259259259,1.68518518518519,0.160493827160494,1.07407407407407,4.95061728395062,0.475308641975309,0.277777777777778,3.74074074074074,5.09259259259259,0.278,0.352,0.43,0.781,105,14.820987654321,0.796296296296296,0.351851851851852,0.320987654320988,0.358024691358025,0.253086419753086,7.38888888888889,FALSE
"312","CAL",1987,37,29.3,4.75,162,38.8950617283951,34.3827160493827,4.75308641975309,8.67901234567901,1.58641975308642,0.160493827160494,1.06172839506173,4.37654320987654,0.771604938271605,0.271604938271605,3.64197530864198,5.71604938271605,0.252,0.326,0.401,0.726,94,13.7716049382716,0.709876543209877,0.216049382716049,0.432098765432099,0.222222222222222,0.216049382716049,7.0679012345679,FALSE
"313","CHC",1987,36,28.9,4.47,161,38.4906832298137,34.6770186335404,4.47204968944099,9.16149068322981,1.51552795031056,0.204968944099379,1.29813664596273,4.24223602484472,0.677018633540373,0.298136645962733,3.1304347826087,6.60869565217391,0.264,0.326,0.432,0.758,97,14.9813664596273,0.677018633540373,0.130434782608696,0.366459627329193,0.186335403726708,0.279503105590062,7.16770186335404,FALSE
"314","CHW",1987,36,27.6,4.62,162,38.0493827160494,34.1851851851852,4.61728395061728,8.80864197530864,1.74691358024691,0.222222222222222,1.0679012345679,4.35802469135802,0.851851851851852,0.320987654320988,3.00617283950617,5.99382716049383,0.258,0.319,0.415,0.734,92,14.2037037037037,0.722222222222222,0.203703703703704,0.333333333333333,0.320987654320988,0.216049382716049,6.54938271604938,FALSE
"315","CIN",1987,37,28.9,4.83,162,38.2469135802469,34.320987654321,4.83333333333333,9.12345679012346,1.61728395061728,0.179012345679012,1.18518518518519,4.61111111111111,1.04320987654321,0.283950617283951,3.17283950617284,5.72839506172839,0.266,0.33,0.427,0.757,96,14.6543209876543,0.796296296296296,0.191358024691358,0.351851851851852,0.209876543209877,0.339506172839506,6.59259259259259,FALSE
"316","CLE",1987,44,27.5,4.58,162,38.3456790123457,34.6049382716049,4.58024691358025,9.11111111111111,1.64814814814815,0.185185185185185,1.15432098765432,4.26543209876543,0.864197530864197,0.333333333333333,3.01851851851852,6.03086419753086,0.263,0.324,0.422,0.745,96,14.5925925925926,0.635802469135803,0.191358024691358,0.271604938271605,0.259259259259259,0.185185185185185,6.99382716049383,FALSE
"317","DET",1987,37,31.1,5.53,162,39.7777777777778,34.8703703703704,5.53086419753086,9.47530864197531,1.69135802469136,0.197530864197531,1.38888888888889,5.18518518518519,0.654320987654321,0.308641975308642,4.03086419753086,5.6358024691358,0.272,0.349,0.451,0.8,114,15.7283950617284,0.666666666666667,0.283950617283951,0.240740740740741,0.345679012345679,0.271604938271605,7.57407407407407,TRUE
"318","HOU",1987,43,29.9,4,162,37.9567901234568,33.858024691358,4,8.55555555555556,1.46913580246914,0.172839506172839,0.753086419753086,3.72222222222222,1,0.283950617283951,3.24691358024691,5.77777777777778,0.253,0.318,0.373,0.691,86,12.6296296296296,0.709876543209877,0.148148148148148,0.358024691358025,0.308641975308642,0.320987654320988,7.14814814814815,FALSE
"319","KCR",1987,38,29.3,4.41,162,37.8271604938272,33.9444444444444,4.41358024691358,8.90740740740741,1.47530864197531,0.246913580246914,1.03703703703704,4.17901234567901,0.771604938271605,0.265432098765432,3.2283950617284,6.38271604938272,0.262,0.328,0.412,0.74,93,13.9876543209877,0.783950617283951,0.185185185185185,0.209876543209877,0.259259259259259,0.197530864197531,7.06172839506173,FALSE
"320","LAD",1987,48,28.1,3.92,162,37.7407407407407,34.0555555555556,3.91975308641975,8.57407407407407,1.45679012345679,0.141975308641975,0.771604938271605,3.66666666666667,0.790123456790123,0.364197530864198,2.74691358024691,5.69753086419753,0.252,0.309,0.371,0.68,81,12.6296296296296,0.777777777777778,0.191358024691358,0.506172839506173,0.240740740740741,0.432098765432099,6.75308641975309,FALSE
"321","MIL",1987,37,27.5,5.32,162,39.320987654321,34.7222222222222,5.32098765432099,9.58024691358025,1.67901234567901,0.283950617283951,1.00617283950617,5.1358024691358,1.08641975308642,0.45679012345679,3.69135802469136,6.41975308641975,0.276,0.346,0.428,0.774,102,14.8456790123457,0.641975308641975,0.197530864197531,0.388888888888889,0.308641975308642,0.246913580246914,7.11111111111111,FALSE
"322","MIN",1987,36,27.6,4.85,162,37.5925925925926,33.5864197530864,4.85185185185185,8.77777777777778,1.59259259259259,0.216049382716049,1.20987654320988,4.52469135802469,0.697530864197531,0.401234567901235,3.2283950617284,5.54320987654321,0.261,0.328,0.43,0.758,97,14.4320987654321,0.790123456790123,0.234567901234568,0.290123456790123,0.240740740740741,0.277777777777778,6.42592592592593,TRUE
"323","MON",1987,41,27.5,4.57,162,38.037037037037,34.1172839506173,4.57407407407407,9.05555555555556,1.91358024691358,0.240740740740741,0.740740740740741,4.29012345679012,1.02469135802469,0.45679012345679,3.09259259259259,5.66666666666667,0.265,0.328,0.401,0.729,90,13.6728395061728,0.617283950617284,0.216049382716049,0.351851851851852,0.259259259259259,0.475308641975309,6.73456790123457,FALSE
"324","NYM",1987,39,28,5.08,162,39.1049382716049,34.5740740740741,5.08024691358025,9.25308641975309,1.77160493827161,0.209876543209877,1.18518518518519,4.75925925925926,0.981481481481482,0.302469135802469,3.65432098765432,6.24691358024691,0.268,0.339,0.434,0.773,108,15,0.580246913580247,0.191358024691358,0.432098765432099,0.240740740740741,0.45679012345679,7.33950617283951,FALSE
"325","NYY",1987,48,29.7,4.86,162,38.4074074074074,34.0185185185185,4.8641975308642,8.91975308641975,1.47530864197531,0.0987654320987654,1.20987654320988,4.62345679012346,0.648148148148148,0.265432098765432,3.7283950617284,5.85802469135802,0.262,0.336,0.418,0.754,100,14.2222222222222,0.925925925925926,0.172839506172839,0.234567901234568,0.234567901234568,0.228395061728395,6.90740740740741,FALSE
"326","OAK",1987,45,27.6,4.98,162,38.5061728395062,34.0185185185185,4.97530864197531,8.83950617283951,1.62345679012346,0.203703703703704,1.22839506172839,4.69753086419753,0.864197530864197,0.388888888888889,3.66049382716049,6.51851851851852,0.26,0.333,0.428,0.761,107,14.5555555555556,0.697530864197531,0.222222222222222,0.308641975308642,0.296296296296296,0.240740740740741,6.75925925925926,FALSE
"327","PHI",1987,38,28.6,4.33,162,38.2098765432099,33.7962962962963,4.33333333333333,8.58024691358025,1.53086419753086,0.314814814814815,1.04320987654321,4.08641975308642,0.685185185185185,0.302469135802469,3.62345679012346,6.84567901234568,0.254,0.327,0.41,0.737,92,13.8703703703704,0.820987654320988,0.154320987654321,0.388888888888889,0.246913580246914,0.314814814814815,7.02469135802469,FALSE
"328","PIT",1987,49,26.4,4.46,162,38.4259259259259,34.1728395061728,4.46296296296296,9.03703703703704,1.74074074074074,0.277777777777778,0.808641975308642,4.22222222222222,0.864197530864197,0.358024691358025,3.30246913580247,5.64197530864198,0.264,0.33,0.403,0.732,93,13.7592592592593,0.746913580246914,0.179012345679012,0.438271604938272,0.314814814814815,0.41358024691358,7.17901234567901,FALSE
"329","SDP",1987,39,26.4,4.12,162,38.1296296296296,33.679012345679,4.12345679012346,8.75925925925926,1.29012345679012,0.296296296296296,0.697530864197531,3.83333333333333,1.22222222222222,0.561728395061728,3.56172839506173,6.12345679012346,0.26,0.332,0.378,0.71,91,12.7345679012346,0.753086419753086,0.166666666666667,0.5,0.222222222222222,0.462962962962963,7.19753086419753,FALSE
